team_a,team_b,team_a_score,team_b_score,neutral,result,year
Uganda,South Africa,0.0,2.0,False,2,2024
Germany,Bosnia and Herzegovina,7.0,0.0,False,0,2024
Netherlands,Hungary,4.0,0.0,False,0,2024
Albania,Czech Republic,0.0,0.0,False,1,2024
Turkey,Wales,0.0,0.0,False,1,2024
Sweden,Slovakia,2.0,1.0,False,0,2024
Guinea,DR Congo,1.0,0.0,True,0,2024
Israel,Belgium,1.0,0.0,True,0,2024
Italy,France,1.0,3.0,False,2,2024
England,Republic of Ireland,5.0,0.0,False,0,2024
Norway,Kazakhstan,5.0,0.0,False,0,2024
Austria,Slovenia,1.0,1.0,False,1,2024
Algeria,Liberia,5.0,1.0,False,0,2024
Croatia,Portugal,1.0,1.0,False,1,2024
Poland,Scotland,1.0,2.0,False,2,2024
Spain,Switzerland,3.0,2.0,False,0,2024
Saint Lucia,Curaçao,1.0,4.0,False,2,2024
Puerto Rico,Haiti,0.0,3.0,False,2,2024
Panama,Costa Rica,2.0,2.0,False,1,2024
United States,Jamaica,4.0,2.0,False,0,2024
New Zealand,Samoa,8.0,0.0,False,0,2024
Tunisia,Gambia,0.0,1.0,False,2,2024
Morocco,Lesotho,7.0,0.0,False,0,2024
Ghana,Niger,1.0,2.0,False,2,2024
Bosnia and Herzegovina,Netherlands,1.0,1.0,False,1,2024
Hungary,Germany,1.0,1.0,False,1,2024
Czech Republic,Georgia,2.0,1.0,False,0,2024
Montenegro,Turkey,3.0,1.0,False,0,2024
Sweden,Azerbaijan,6.0,0.0,False,0,2024
Canada,Suriname,3.0,0.0,False,0,2024
Mexico,Honduras,4.0,0.0,False,0,2024
Bolivia,Paraguay,2.0,2.0,False,1,2024
Colombia,Ecuador,0.0,1.0,False,2,2024
Argentina,Peru,1.0,0.0,False,0,2024
Brazil,Uruguay,1.0,1.0,False,1,2024
North Korea,Uzbekistan,0.0,1.0,True,2,2024
Kyrgyzstan,Iran,2.0,3.0,False,2,2024
United Arab Emirates,Qatar,5.0,0.0,False,0,2024
Palestine,South Korea,1.0,1.0,True,1,2024
Oman,Iraq,0.0,1.0,False,2,2024
Kuwait,Jordan,1.0,1.0,False,1,2024
Bahrain,Australia,2.0,2.0,False,1,2024
Indonesia,Saudi Arabia,2.0,0.0,False,0,2024
China,Japan,1.0,3.0,False,2,2024
Egypt,Botswana,1.0,1.0,False,1,2024
Mauritania,Cape Verde,1.0,0.0,False,0,2024
Ivory Coast,Chad,4.0,0.0,False,0,2024
DR Congo,Ethiopia,1.0,2.0,False,2,2024
South Africa,South Sudan,3.0,0.0,False,0,2024
Senegal,Burundi,2.0,0.0,False,0,2024
Qatar,United Arab Emirates,1.0,1.0,True,1,2024
Iraq,Yemen,1.0,0.0,True,0,2024
Saudi Arabia,Bahrain,2.0,3.0,True,2,2024
Oman,Qatar,2.0,1.0,True,0,2024
Yemen,Saudi Arabia,2.0,3.0,True,2,2024
Bahrain,Iraq,2.0,0.0,True,0,2024
Kuwait,Qatar,1.0,1.0,False,1,2024
Iraq,Saudi Arabia,1.0,3.0,True,2,2024
Oman,Saudi Arabia,2.0,1.0,True,0,2024
United States,Venezuela,3.0,1.0,False,0,2025
United States,Costa Rica,3.0,0.0,False,0,2025
Uzbekistan,Jordan,0.0,0.0,True,1,2025
Chile,Panama,6.0,1.0,False,0,2025
Jordan,North Korea,1.0,1.0,False,1,2025
Liberia,Tunisia,0.0,1.0,False,2,2025
Kazakhstan,Curaçao,2.0,0.0,True,0,2025
Canada,Mexico,0.0,2.0,True,2,2025
United States,Panama,0.0,1.0,False,2,2025
Croatia,France,2.0,0.0,False,0,2025
Denmark,Portugal,1.0,0.0,False,0,2025
Italy,Germany,1.0,2.0,False,2,2025
Netherlands,Spain,2.0,2.0,False,1,2025
Austria,Serbia,1.0,1.0,False,1,2025
Greece,Scotland,0.0,1.0,False,2,2025
Turkey,Hungary,3.0,1.0,False,0,2025
Ukraine,Belgium,3.0,1.0,True,0,2025
Paraguay,Chile,1.0,0.0,False,0,2025
Brazil,Colombia,2.0,1.0,False,0,2025
Iran,United Arab Emirates,2.0,0.0,False,0,2025
Uzbekistan,Kyrgyzstan,1.0,0.0,False,0,2025
Qatar,North Korea,5.0,1.0,False,0,2025
South Korea,Oman,1.0,1.0,False,1,2025
Iraq,Kuwait,2.0,2.0,False,1,2025
Jordan,Palestine,3.0,1.0,False,0,2025
Japan,Bahrain,2.0,0.0,False,0,2025
Australia,Indonesia,5.0,1.0,False,0,2025
Saudi Arabia,China,1.0,0.0,False,0,2025
Cape Verde,Mauritius,1.0,0.0,False,0,2025
Northern Ireland,Switzerland,1.0,1.0,False,1,2025
Ecuador,Venezuela,2.0,1.0,False,0,2025
Uruguay,Argentina,0.0,1.0,False,2,2025
New Zealand,Fiji,7.0,0.0,False,0,2025
Ethiopia,Egypt,0.0,2.0,True,2,2025
DR Congo,South Sudan,1.0,0.0,False,0,2025
South Africa,Lesotho,0.0,3.0,False,2,2025
Morocco,Niger,2.0,1.0,False,0,2025
Burundi,Ivory Coast,0.0,1.0,True,2,2025
Botswana,Algeria,1.0,3.0,False,2,2025
Ghana,Chad,5.0,0.0,False,0,2025
Romania,Bosnia and Herzegovina,0.0,1.0,False,2,2025
England,Albania,2.0,0.0,False,0,2025
Azerbaijan,Haiti,0.0,3.0,False,2,2025
Luxembourg,Sweden,1.0,0.0,False,0,2025
Sudan,Senegal,0.0,0.0,True,1,2025
Moldova,Norway,0.0,5.0,False,2,2025
Czech Republic,Faroe Islands,2.0,1.0,False,0,2025
United States,Canada,1.0,2.0,False,2,2025
Panama,Mexico,1.0,2.0,True,2,2025
France,Croatia,2.0,0.0,False,0,2025
Germany,Italy,3.0,3.0,False,1,2025
Portugal,Denmark,5.0,2.0,False,0,2025
Spain,Netherlands,3.0,3.0,False,1,2025
Belgium,Ukraine,3.0,0.0,False,0,2025
Hungary,Turkey,0.0,3.0,False,2,2025
Scotland,Greece,0.0,3.0,False,2,2025
Serbia,Austria,2.0,0.0,False,0,2025
New Zealand,New Caledonia,3.0,0.0,False,0,2025
Ivory Coast,Gambia,1.0,0.0,False,0,2025
Tunisia,Malawi,2.0,0.0,False,0,2025
Madagascar,Ghana,0.0,3.0,True,2,2025
Bosnia and Herzegovina,Cyprus,2.0,1.0,False,0,2025
England,Latvia,3.0,0.0,False,0,2025
Sweden,Northern Ireland,5.0,1.0,False,0,2025
Switzerland,Luxembourg,3.0,1.0,False,0,2025
Bolivia,Uruguay,0.0,0.0,False,1,2025
Colombia,Paraguay,2.0,2.0,False,1,2025
Argentina,Brazil,4.0,1.0,False,0,2025
Chile,Ecuador,0.0,0.0,False,1,2025
Iran,Uzbekistan,2.0,2.0,False,1,2025
Kyrgyzstan,Qatar,3.0,1.0,False,0,2025
South Korea,Jordan,1.0,1.0,False,1,2025
Palestine,Iraq,2.0,1.0,True,0,2025
China,Australia,0.0,2.0,False,2,2025
Japan,Saudi Arabia,0.0,0.0,False,1,2025
Egypt,Sierra Leone,1.0,0.0,False,0,2025
Mauritania,DR Congo,0.0,2.0,False,2,2025
Senegal,Togo,2.0,0.0,False,0,2025
Benin,South Africa,0.0,2.0,True,2,2025
Angola,Cape Verde,1.0,2.0,False,2,2025
Morocco,Tanzania,2.0,0.0,False,0,2025
Algeria,Mozambique,5.0,1.0,False,0,2025
Israel,Norway,2.0,4.0,True,2,2025
Gibraltar,Czech Republic,0.0,4.0,True,2,2025
Nigeria,Ghana,2.0,1.0,True,0,2025
Malaysia,Cape Verde,1.0,1.0,False,1,2025
Saudi Arabia,Jordan,2.0,0.0,False,0,2025
Trinidad and Tobago,Ghana,0.0,4.0,True,2,2025
Tunisia,Burkina Faso,2.0,0.0,False,0,2025
Malaysia,Cape Verde,0.0,3.0,False,2,2025
Germany,Portugal,1.0,2.0,False,2,2025
Spain,France,5.0,4.0,True,0,2025
Algeria,Rwanda,2.0,0.0,False,0,2025
DR Congo,Mali,1.0,0.0,True,0,2025
Ecuador,Brazil,0.0,0.0,False,1,2025
Paraguay,Uruguay,2.0,0.0,False,0,2025
Chile,Argentina,0.0,1.0,False,2,2025
United Arab Emirates,Uzbekistan,0.0,0.0,False,1,2025
Qatar,Iran,1.0,0.0,False,0,2025
Oman,Jordan,0.0,3.0,False,2,2025
Iraq,South Korea,0.0,2.0,False,2,2025
Bahrain,Saudi Arabia,0.0,2.0,False,2,2025
Australia,Japan,1.0,0.0,False,0,2025
Hungary,Sweden,0.0,2.0,False,2,2025
Morocco,Tunisia,2.0,0.0,False,0,2025
Republic of Ireland,Senegal,1.0,1.0,False,1,2025
Scotland,Iceland,1.0,3.0,False,2,2025
South Africa,Tanzania,0.0,0.0,False,1,2025
Colombia,Peru,0.0,0.0,False,1,2025
Norway,Italy,3.0,0.0,False,0,2025
North Macedonia,Belgium,1.0,1.0,False,1,2025
Czech Republic,Montenegro,2.0,0.0,False,0,2025
Gibraltar,Croatia,0.0,7.0,True,2,2025
Curaçao,Saint Lucia,4.0,0.0,False,0,2025
Mexico,Switzerland,2.0,4.0,True,2,2025
United States,Turkey,1.0,2.0,False,2,2025
Finland,Netherlands,0.0,2.0,False,2,2025
Bosnia and Herzegovina,San Marino,1.0,0.0,False,0,2025
Austria,Romania,2.0,1.0,False,0,2025
Andorra,England,0.0,1.0,True,2,2025
Canada,Ukraine,4.0,2.0,False,0,2025
Ivory Coast,New Zealand,0.0,1.0,True,2,2025
Aruba,Haiti,0.0,5.0,False,2,2025
Belize,Panama,0.0,2.0,False,2,2025
Germany,France,0.0,2.0,False,2,2025
Portugal,Spain,2.0,2.0,True,1,2025
DR Congo,Madagascar,3.0,1.0,True,0,2025
Georgia,Cape Verde,1.0,1.0,False,1,2025
Algeria,Rwanda,2.0,0.0,False,0,2025
Liechtenstein,Scotland,0.0,4.0,False,2,2025
Morocco,Benin,1.0,0.0,False,0,2025
Estonia,Norway,0.0,1.0,False,2,2025
Belgium,Wales,4.0,3.0,False,0,2025
Croatia,Czech Republic,5.0,1.0,False,0,2025
England,Senegal,1.0,3.0,False,2,2025
Mexico,Turkey,1.0,0.0,True,0,2025
Slovenia,Bosnia and Herzegovina,2.0,1.0,False,0,2025
South Africa,Mozambique,2.0,0.0,False,0,2025
Sweden,Algeria,4.0,3.0,False,0,2025
United States,Switzerland,0.0,4.0,False,2,2025
Uruguay,Venezuela,2.0,0.0,False,0,2025
Peru,Ecuador,0.0,0.0,False,1,2025
Argentina,Colombia,1.0,1.0,False,1,2025
Brazil,Paraguay,1.0,0.0,False,0,2025
Uzbekistan,Qatar,3.0,0.0,False,0,2025
Iran,North Korea,3.0,0.0,False,0,2025
South Korea,Kuwait,4.0,0.0,False,0,2025
Jordan,Iraq,0.0,1.0,False,2,2025
Japan,Indonesia,6.0,0.0,False,0,2025
Saudi Arabia,Australia,1.0,2.0,False,2,2025
Netherlands,Malta,8.0,0.0,False,0,2025
San Marino,Austria,0.0,4.0,False,2,2025
New Zealand,Ukraine,1.0,2.0,True,2,2025
Canada,Ivory Coast,0.0,0.0,False,1,2025
Haiti,Curaçao,1.0,5.0,True,2,2025
Panama,Nicaragua,3.0,0.0,False,0,2025
Mexico,Dominican Republic,3.0,2.0,True,0,2025
United States,Trinidad and Tobago,5.0,0.0,False,0,2025
Haiti,Saudi Arabia,0.0,1.0,True,2,2025
Panama,Guadeloupe,5.0,2.0,True,0,2025
Curaçao,El Salvador,0.0,0.0,True,1,2025
Canada,Honduras,6.0,0.0,False,0,2025
Suriname,Mexico,0.0,2.0,True,2,2025
Trinidad and Tobago,Haiti,1.0,1.0,True,1,2025
United States,Saudi Arabia,1.0,0.0,False,0,2025
Guatemala,Panama,0.0,1.0,True,2,2025
Curaçao,Canada,1.0,1.0,True,1,2025
Mexico,Costa Rica,0.0,0.0,True,1,2025
Saudi Arabia,Trinidad and Tobago,1.0,1.0,True,1,2025
United States,Haiti,2.0,1.0,False,0,2025
Honduras,Curaçao,2.0,1.0,True,0,2025
Canada,El Salvador,2.0,0.0,True,0,2025
Panama,Jamaica,4.0,1.0,True,0,2025
Panama,Honduras,1.0,1.0,True,1,2025
Mexico,Saudi Arabia,2.0,0.0,True,0,2025
Canada,Guatemala,1.0,1.0,True,1,2025
United States,Costa Rica,2.0,2.0,False,1,2025
United States,Guatemala,2.0,1.0,False,0,2025
Mexico,Honduras,1.0,0.0,True,0,2025
United States,Mexico,1.0,2.0,False,2,2025
Qatar,Lebanon,2.0,2.0,False,1,2025
Qatar,Bahrain,2.0,2.0,False,1,2025
Norway,Finland,1.0,0.0,False,0,2025
Russia,Jordan,0.0,0.0,False,1,2025
Saudi Arabia,North Macedonia,2.0,1.0,True,0,2025
Colombia,Bolivia,3.0,0.0,False,0,2025
Argentina,Venezuela,3.0,0.0,False,0,2025
Paraguay,Ecuador,0.0,0.0,False,1,2025
Uruguay,Peru,3.0,0.0,False,0,2025
Brazil,Chile,3.0,0.0,False,0,2025
Mauritius,Cape Verde,0.0,2.0,False,2,2025
Algeria,Botswana,3.0,1.0,False,0,2025
Tunisia,Liberia,3.0,0.0,False,0,2025
Chad,Ghana,1.0,1.0,False,1,2025
Slovakia,Germany,2.0,0.0,False,0,2025
Georgia,Turkey,2.0,3.0,False,2,2025
Bulgaria,Spain,0.0,3.0,False,2,2025
Netherlands,Poland,1.0,1.0,False,1,2025
Liechtenstein,Belgium,0.0,6.0,False,2,2025
Iraq,Hong Kong,2.0,1.0,True,0,2025
Suriname,Panama,0.0,0.0,False,1,2025
Australia,New Zealand,1.0,0.0,False,0,2025
Romania,Canada,0.0,3.0,False,2,2025
Egypt,Ethiopia,2.0,0.0,False,0,2025
South Sudan,DR Congo,1.0,4.0,False,2,2025
Senegal,Sudan,2.0,0.0,False,0,2025
South Africa,Lesotho,3.0,0.0,False,0,2025
Morocco,Niger,5.0,0.0,False,0,2025
Ivory Coast,Burundi,1.0,0.0,False,0,2025
Slovenia,Sweden,2.0,2.0,False,1,2025
Switzerland,Kosovo,4.0,0.0,False,0,2025
Denmark,Scotland,0.0,0.0,False,1,2025
Ukraine,France,0.0,2.0,True,2,2025
Faroe Islands,Croatia,0.0,1.0,False,2,2025
Montenegro,Czech Republic,0.0,2.0,False,2,2025
Trinidad and Tobago,Curaçao,0.0,0.0,False,1,2025
Haiti,Honduras,0.0,0.0,True,1,2025
Mexico,Japan,0.0,0.0,True,1,2025
United States,South Korea,0.0,2.0,False,2,2025
Armenia,Portugal,0.0,5.0,False,2,2025
Austria,Cyprus,1.0,0.0,False,0,2025
San Marino,Bosnia and Herzegovina,0.0,6.0,False,2,2025
England,Andorra,2.0,0.0,False,0,2025
Germany,Northern Ireland,3.0,1.0,False,0,2025
Turkey,Spain,0.0,6.0,False,2,2025
Lithuania,Netherlands,2.0,3.0,False,2,2025
Belgium,Kazakhstan,6.0,0.0,False,0,2025
Qatar,Russia,1.0,4.0,False,2,2025
Thailand,Iraq,0.0,1.0,False,2,2025
Czech Republic,Saudi Arabia,1.0,1.0,False,1,2025
Zambia,Morocco,0.0,2.0,False,2,2025
Guinea,Algeria,0.0,0.0,True,1,2025
Equatorial Guinea,Tunisia,0.0,1.0,False,2,2025
Ghana,Mali,1.0,0.0,False,0,2025
Kosovo,Sweden,2.0,0.0,False,0,2025
Switzerland,Slovenia,3.0,0.0,False,0,2025
Belarus,Scotland,0.0,2.0,True,2,2025
Croatia,Montenegro,4.0,0.0,False,0,2025
Panama,Guatemala,1.0,1.0,False,1,2025
Jordan,Dominican Republic,3.0,0.0,False,0,2025
Mexico,South Korea,2.0,2.0,True,1,2025
New Zealand,Australia,1.0,3.0,False,2,2025
United States,Japan,2.0,0.0,False,0,2025
Wales,Canada,0.0,1.0,False,2,2025
Ecuador,Argentina,1.0,0.0,False,0,2025
Peru,Paraguay,0.0,1.0,False,2,2025
Bolivia,Brazil,1.0,0.0,False,0,2025
Venezuela,Colombia,3.0,6.0,False,2,2025
Chile,Uruguay,0.0,0.0,False,1,2025
Burkina Faso,Egypt,0.0,0.0,False,1,2025
DR Congo,Senegal,2.0,3.0,False,2,2025
South Africa,Nigeria,1.0,1.0,False,1,2025
Cape Verde,Cameroon,1.0,0.0,False,0,2025
Gabon,Ivory Coast,0.0,0.0,False,1,2025
France,Iceland,2.0,1.0,False,0,2025
Hungary,Portugal,2.0,3.0,False,2,2025
Bosnia and Herzegovina,Austria,1.0,2.0,False,2,2025
Norway,Moldova,11.0,1.0,False,0,2025
Serbia,England,0.0,5.0,False,2,2025
Curaçao,Bermuda,3.0,2.0,False,0,2025
Costa Rica,Haiti,3.0,3.0,False,1,2025
Qatar,Oman,0.0,0.0,False,1,2025
Saudi Arabia,Indonesia,3.0,2.0,False,0,2025
Djibouti,Egypt,0.0,3.0,True,2,2025
Libya,Cape Verde,3.0,3.0,False,1,2025
Central African Republic,Ghana,0.0,5.0,True,2,2025
England,Wales,3.0,0.0,False,0,2025
Poland,New Zealand,1.0,0.0,False,0,2025
Morocco,Bahrain,1.0,0.0,False,0,2025
Algeria,Somalia,3.0,0.0,False,0,2025
Scotland,Greece,3.0,1.0,False,0,2025
Malta,Netherlands,0.0,4.0,False,2,2025
Austria,San Marino,10.0,0.0,False,0,2025
Cyprus,Bosnia and Herzegovina,2.0,2.0,False,1,2025
Czech Republic,Croatia,0.0,0.0,False,1,2025
Nicaragua,Haiti,0.0,3.0,False,2,2025
Argentina,Venezuela,1.0,0.0,True,0,2025
Canada,Australia,0.0,1.0,False,2,2025
Russia,Iran,2.0,1.0,False,0,2025
Japan,Paraguay,2.0,2.0,False,1,2025
Uzbekistan,Kuwait,2.0,0.0,False,0,2025
Jordan,Bolivia,0.0,1.0,True,2,2025
South Korea,Brazil,0.0,5.0,False,2,2025
Uruguay,Dominican Republic,1.0,0.0,True,0,2025
United States,Ecuador,1.0,1.0,False,1,2025
Togo,DR Congo,0.0,1.0,False,2,2025
South Sudan,Senegal,0.0,5.0,False,2,2025
South Africa,Zimbabwe,0.0,0.0,False,1,2025
Seychelles,Ivory Coast,0.0,7.0,True,2,2025
Tunisia,São Tomé and Príncipe,6.0,0.0,False,0,2025
Germany,Luxembourg,4.0,0.0,False,0,2025
Sweden,Switzerland,0.0,2.0,False,2,2025
France,Azerbaijan,3.0,0.0,False,0,2025
Belgium,North Macedonia,0.0,0.0,False,1,2025
El Salvador,Panama,0.0,1.0,False,2,2025
Curaçao,Jamaica,2.0,0.0,False,0,2025
Mexico,Colombia,0.0,4.0,True,2,2025
Iraq,Indonesia,1.0,0.0,True,0,2025
Spain,Georgia,2.0,0.0,False,0,2025
Bulgaria,Turkey,1.0,6.0,False,2,2025
Portugal,Republic of Ireland,1.0,0.0,False,0,2025
Norway,Israel,5.0,0.0,False,0,2025
Malta,Bosnia and Herzegovina,1.0,4.0,False,2,2025
Egypt,Guinea-Bissau,1.0,0.0,False,0,2025
Ghana,Comoros,1.0,0.0,False,0,2025
Scotland,Belarus,2.0,1.0,False,0,2025
Netherlands,Finland,4.0,0.0,False,0,2025
Romania,Austria,1.0,0.0,False,0,2025
Faroe Islands,Czech Republic,2.0,1.0,False,0,2025
Croatia,Gibraltar,3.0,0.0,False,0,2025
Uzbekistan,Uruguay,1.0,2.0,True,2,2025
Cape Verde,Eswatini,3.0,0.0,False,0,2025
Tunisia,Namibia,3.0,0.0,False,0,2025
Northern Ireland,Germany,0.0,1.0,False,2,2025
Slovenia,Switzerland,0.0,0.0,False,1,2025
Sweden,Kosovo,0.0,1.0,False,2,2025
Iceland,France,2.0,2.0,False,1,2025
Wales,Belgium,2.0,4.0,False,2,2025
Honduras,Haiti,3.0,0.0,False,0,2025
Albania,Jordan,4.0,2.0,False,0,2025
Japan,Brazil,3.0,2.0,False,0,2025
Iran,Tanzania,2.0,0.0,True,0,2025
Canada,Colombia,0.0,0.0,True,1,2025
South Korea,Paraguay,2.0,0.0,False,0,2025
Mexico,Ecuador,1.0,1.0,False,1,2025
Norway,New Zealand,1.0,1.0,False,1,2025
Puerto Rico,Argentina,0.0,6.0,True,2,2025
United States,Australia,2.0,1.0,False,0,2025
Qatar,United Arab Emirates,2.0,1.0,False,0,2025
Saudi Arabia,Iraq,0.0,0.0,False,1,2025
Senegal,Mauritania,4.0,0.0,False,0,2025
DR Congo,Sudan,1.0,0.0,False,0,2025
South Africa,Rwanda,3.0,0.0,False,0,2025
Morocco,Congo,1.0,0.0,False,0,2025
Ivory Coast,Kenya,3.0,0.0,False,0,2025
Algeria,Uganda,2.0,1.0,False,0,2025
Spain,Bulgaria,4.0,0.0,False,0,2025
Turkey,Georgia,4.0,1.0,False,0,2025
Portugal,Hungary,2.0,2.0,False,1,2025
Latvia,England,0.0,5.0,False,2,2025
Panama,Suriname,1.0,1.0,False,1,2025
Curaçao,Trinidad and Tobago,1.0,1.0,False,1,2025
Tunisia,Mauritania,1.0,1.0,False,1,2025
Algeria,Zimbabwe,3.0,1.0,True,0,2025
Canada,Ecuador,0.0,0.0,False,1,2025
Czech Republic,San Marino,1.0,0.0,False,0,2025
United Arab Emirates,Iraq,1.0,1.0,False,1,2025
Cameroon,DR Congo,0.0,1.0,True,2,2025
France,Ukraine,4.0,0.0,False,0,2025
Republic of Ireland,Portugal,2.0,0.0,False,0,2025
Norway,Estonia,4.0,1.0,False,0,2025
England,Serbia,2.0,0.0,False,0,2025
Iran,Cape Verde,0.0,0.0,True,1,2025
Guatemala,Panama,2.0,3.0,False,2,2025
Bermuda,Curaçao,0.0,7.0,False,2,2025
Haiti,Costa Rica,1.0,0.0,True,0,2025
Angola,Argentina,0.0,2.0,False,2,2025
Australia,Venezuela,0.0,1.0,True,2,2025
South Korea,Bolivia,2.0,0.0,False,0,2025
Morocco,Mozambique,1.0,0.0,False,0,2025
Japan,Ghana,2.0,0.0,False,0,2025
Saudi Arabia,Ivory Coast,1.0,0.0,False,0,2025
Tunisia,Jordan,3.0,2.0,False,0,2025
Luxembourg,Germany,0.0,2.0,False,2,2025
Poland,Netherlands,1.0,1.0,False,1,2025
Croatia,Faroe Islands,3.0,1.0,False,0,2025
Uzbekistan,Egypt,2.0,0.0,True,0,2025
Brazil,Senegal,2.0,0.0,True,0,2025
Colombia,New Zealand,2.0,1.0,True,0,2025
Mexico,Uruguay,0.0,0.0,False,1,2025
South Africa,Zambia,3.0,1.0,False,0,2025
United States,Paraguay,2.0,1.0,False,0,2025
Switzerland,Sweden,4.0,1.0,False,0,2025
Greece,Scotland,3.0,2.0,False,0,2025
Turkey,Bulgaria,2.0,0.0,False,0,2025
Georgia,Spain,0.0,4.0,False,2,2025
Cyprus,Austria,0.0,2.0,False,2,2025
Bosnia and Herzegovina,Romania,3.0,1.0,False,0,2025
Kazakhstan,Belgium,1.0,1.0,False,1,2025
Nigeria,DR Congo,1.0,1.0,True,1,2025
Azerbaijan,France,1.0,3.0,False,2,2025
Portugal,Armenia,9.0,1.0,False,0,2025
Italy,Norway,1.0,4.0,False,2,2025
Albania,England,0.0,2.0,False,2,2025
Qatar,Zimbabwe,1.0,2.0,False,2,2025
Germany,Slovakia,6.0,0.0,False,0,2025
Netherlands,Lithuania,4.0,0.0,False,0,2025
Czech Republic,Gibraltar,6.0,0.0,False,0,2025
Montenegro,Croatia,2.0,3.0,False,2,2025
Cape Verde,Egypt,1.0,1.0,True,1,2025
Morocco,Uganda,4.0,0.0,False,0,2025
Oman,Ivory Coast,0.0,2.0,False,2,2025
Saudi Arabia,Algeria,0.0,2.0,False,2,2025
Kenya,Senegal,0.0,8.0,True,2,2025
Japan,Bolivia,3.0,0.0,False,0,2025
Mali,Jordan,3.0,2.0,True,0,2025
Brazil,Tunisia,1.0,1.0,True,1,2025
Canada,Venezuela,2.0,0.0,True,0,2025
Colombia,Australia,3.0,0.0,True,0,2025
Ecuador,New Zealand,2.0,0.0,True,0,2025
South Korea,Ghana,1.0,0.0,False,0,2025
Mexico,Paraguay,1.0,2.0,True,2,2025
United States,Uruguay,5.0,1.0,False,0,2025
Iraq,United Arab Emirates,2.0,1.0,False,0,2025
Kosovo,Switzerland,1.0,1.0,False,1,2025
Sweden,Slovenia,1.0,1.0,False,1,2025
Scotland,Denmark,4.0,2.0,False,0,2025
Spain,Turkey,2.0,2.0,False,1,2025
Austria,Bosnia and Herzegovina,1.0,1.0,False,1,2025
Belgium,Liechtenstein,7.0,0.0,False,0,2025
Iran,Uzbekistan,0.0,0.0,True,1,2025
Panama,El Salvador,3.0,0.0,False,0,2025
Jamaica,Curaçao,0.0,0.0,False,1,2025
Haiti,Nicaragua,2.0,0.0,True,0,2025
Tunisia,Syria,0.0,1.0,True,2,2025
Qatar,Palestine,0.0,1.0,False,2,2025
Morocco,Comoros,3.0,1.0,True,0,2025
Saudi Arabia,Oman,2.0,1.0,True,0,2025
Egypt,Kuwait,1.0,1.0,True,1,2025
Jordan,United Arab Emirates,2.0,1.0,True,0,2025
Algeria,Sudan,0.0,0.0,True,1,2025
Iraq,Bahrain,2.0,1.0,True,0,2025
Palestine,Tunisia,2.0,2.0,True,1,2025
Qatar,Syria,1.0,1.0,False,1,2025
Oman,Morocco,0.0,0.0,True,1,2025
Comoros,Saudi Arabia,1.0,3.0,True,2,2025
Kuwait,Jordan,1.0,3.0,True,2,2025
United Arab Emirates,Egypt,1.0,1.0,True,1,2025
Bahrain,Algeria,1.0,5.0,True,2,2025
Sudan,Iraq,0.0,2.0,True,2,2025
Qatar,Tunisia,0.0,3.0,False,2,2025
Morocco,Saudi Arabia,1.0,0.0,True,0,2025
Egypt,Jordan,0.0,3.0,True,2,2025
Algeria,Iraq,2.0,0.0,True,0,2025
Morocco,Syria,1.0,0.0,True,0,2025
Palestine,Saudi Arabia,1.0,2.0,True,2,2025
Jordan,Iraq,1.0,0.0,True,0,2025
Algeria,United Arab Emirates,1.0,1.0,True,1,2025
Morocco,United Arab Emirates,3.0,0.0,True,0,2025
Saudi Arabia,Jordan,0.0,1.0,True,2,2025
Jordan,Morocco,2.0,3.0,True,2,2025
Morocco,Comoros,2.0,0.0,False,0,2025
South Africa,Angola,2.0,1.0,True,0,2025
Egypt,Zimbabwe,2.0,1.0,True,0,2025
Tunisia,Uganda,3.0,1.0,True,0,2025
DR Congo,Benin,1.0,0.0,True,0,2025
Senegal,Botswana,3.0,0.0,True,0,2025
Algeria,Sudan,3.0,0.0,True,0,2025
Ivory Coast,Mozambique,1.0,0.0,True,0,2025
Morocco,Mali,1.0,1.0,False,1,2025
Egypt,South Africa,1.0,0.0,True,0,2025
Nigeria,Tunisia,3.0,2.0,True,0,2025
Senegal,DR Congo,1.0,1.0,True,1,2025
Algeria,Burkina Faso,1.0,0.0,True,0,2025
Ivory Coast,Cameroon,1.0,1.0,True,1,2025
Morocco,Zambia,3.0,0.0,False,0,2025
Angola,Egypt,0.0,0.0,True,1,2025
Zimbabwe,South Africa,2.0,3.0,True,2,2025
Tanzania,Tunisia,1.0,1.0,True,1,2025
Benin,Senegal,0.0,3.0,True,2,2025
Botswana,DR Congo,0.0,3.0,True,2,2025
Equatorial Guinea,Algeria,1.0,3.0,True,2,2025
Gabon,Ivory Coast,2.0,3.0,True,2,2025
Senegal,Sudan,3.0,1.0,True,0,2026
Mali,Tunisia,1.0,1.0,True,1,2026
Morocco,Tanzania,1.0,0.0,False,0,2026
South Africa,Cameroon,1.0,2.0,True,2,2026
Egypt,Benin,3.0,1.0,True,0,2026
Algeria,DR Congo,1.0,0.0,True,0,2026
Ivory Coast,Burkina Faso,3.0,0.0,True,0,2026
Mali,Senegal,0.0,1.0,True,2,2026
Morocco,Cameroon,2.0,0.0,False,0,2026
Algeria,Nigeria,0.0,2.0,True,2,2026
Egypt,Ivory Coast,3.0,2.0,True,0,2026
Senegal,Egypt,1.0,0.0,True,0,2026
Morocco,Nigeria,0.0,0.0,False,1,2026
Egypt,Nigeria,0.0,0.0,True,1,2026
